unit_id,speed,date
623,5332587.268817204301,2018-08-01 00:00:00
623,5520731.358333333333,2018-09-01 00:00:00
628,18765161.043010752688,2018-07-01 00:00:00
628,17686061.997267759563,2018-08-01 00:00:00
628,18795145.693150684932,2018-09-01 00:00:00
635,7043716.409594095941,2018-07-01 00:00:00
635,7625028.619946091644,2018-08-01 00:00:00
635,8925514.432795698925,2018-09-01 00:00:00
636,10255468.431279620853,2018-07-01 00:00:00
636,10055646.148058252427,2018-08-01 00:00:00
636,10131949.232876712329,2018-09-01 00:00:00
641,6883515.142857142857,2018-07-01 00:00:00
641,5343213.703296703297,2018-08-01 00:00:00
641,6864454.414414414414,2018-09-01 00:00:00
653,2150599.191780821918,2018-07-01 00:00:00
653,2281133.121293800539,2018-08-01 00:00:00
653,3010829.377094972067,2018-09-01 00:00:00
661,632912.002590673575,2018-07-01 00:00:00
661,743531.667597765363,2018-08-01 00:00:00
661,2147876.403030303030,2018-09-01 00:00:00
662,1231987.518518518519,2018-07-01 00:00:00
662,1215557.611111111111,2018-08-01 00:00:00
662,1237872.543589743590,2018-09-01 00:00:00
687,8718370.621103117506,2018-07-01 00:00:00
687,8766676.398633257403,2018-08-01 00:00:00
687,8772678.440677966102,2018-09-01 00:00:00
700,20531875.809278350515,2018-07-01 00:00:00
700,17879320.354330708661,2018-08-01 00:00:00
700,19042186.638814016173,2018-09-01 00:00:00
701,13039925.098265895954,2018-08-01 00:00:00
701,13069880.800000000000,2018-09-01 00:00:00
703,6936260.350000000000,2018-07-01 00:00:00
703,6575732.463291139241,2018-08-01 00:00:00
703,6831980.596205962060,2018-09-01 00:00:00
705,3763415.781250000000,2018-07-01 00:00:00
705,3644003.816037735849,2018-08-01 00:00:00
705,3912990.854077253219,2018-09-01 00:00:00
709,5842849.036674816626,2018-07-01 00:00:00
709,5851521.232445520581,2018-08-01 00:00:00
709,5795114.196335078534,2018-09-01 00:00:00
723,6831756.701408450704,2018-07-01 00:00:00
723,7221497.046296296296,2018-08-01 00:00:00
723,7396215.505617977528,2018-09-01 00:00:00
733,23446645.072829131653,2018-07-01 00:00:00
733,22842304.936026936027,2018-08-01 00:00:00
733,22956789.963963963964,2018-09-01 00:00:00
757,2581843.312684365782,2018-07-01 00:00:00
757,3912346.718662952646,2018-08-01 00:00:00
757,3897589.545189504373,2018-09-01 00:00:00
763,7101602.823529411765,2018-07-01 00:00:00
763,6946049.574370709382,2018-08-01 00:00:00
763,7108892.754176610979,2018-09-01 00:00:00
766,1485444.360824742268,2018-07-01 00:00:00
766,1458265.183673469388,2018-08-01 00:00:00
766,1449679.470129870130,2018-09-01 00:00:00
767,10399889.126666666667,2018-07-01 00:00:00
767,10355562.330376940133,2018-08-01 00:00:00
767,10332349.101382488479,2018-09-01 00:00:00
773,7618534.937956204380,2018-07-01 00:00:00
773,7831476.958955223881,2018-08-01 00:00:00
773,7814508.995670995671,2018-09-01 00:00:00
778,11050645.405759162304,2018-07-01 00:00:00
778,11832315.494652406417,2018-08-01 00:00:00
778,10500947.939560439560,2018-09-01 00:00:00
782,1189989.322981366460,2018-07-01 00:00:00
782,1190697.886227544910,2018-08-01 00:00:00
782,1187023.509259259259,2018-09-01 00:00:00
786,13776773.622950819672,2018-07-01 00:00:00
786,14014384.731506849315,2018-08-01 00:00:00
786,14039256.622994652406,2018-09-01 00:00:00
790,816929.754929577465,2018-07-01 00:00:00
790,808571.443452380952,2018-08-01 00:00:00
790,803614.287539936102,2018-09-01 00:00:00
794,13429197.330188679245,2018-07-01 00:00:00
794,10823236.518987341772,2018-08-01 00:00:00
794,10326058.661184210526,2018-09-01 00:00:00
810,8720224.698275862069,2018-07-01 00:00:00
810,8862891.060475161987,2018-08-01 00:00:00
810,7486355.882222222222,2018-09-01 00:00:00
820,12162119.678260869565,2018-07-01 00:00:00
820,12086780.827692307692,2018-08-01 00:00:00
820,11504250.491279069767,2018-09-01 00:00:00
821,7735407.734299516908,2018-07-01 00:00:00
821,5146364.536585365854,2018-08-01 00:00:00
821,7761315.690217391304,2018-09-01 00:00:00
823,1592401.370370370370,2018-07-01 00:00:00
823,1574096.661184210526,2018-08-01 00:00:00
823,1571735.194852941176,2018-09-01 00:00:00
836,11490388.561611374408,2018-07-01 00:00:00
836,11338709.977064220183,2018-08-01 00:00:00
836,11368194.154241645244,2018-09-01 00:00:00
838,5612574.041666666667,2018-07-01 00:00:00
838,12690287.964285714286,2018-08-01 00:00:00
838,12386142.814814814815,2018-09-01 00:00:00
844,17470088.428927680798,2018-07-01 00:00:00
844,17043895.448979591837,2018-08-01 00:00:00
844,17679552.546910755149,2018-09-01 00:00:00
846,3476993.974418604651,2018-07-01 00:00:00
846,3452820.336426914153,2018-08-01 00:00:00
846,3527423.432692307692,2018-09-01 00:00:00
852,19723830.323913043478,2018-07-01 00:00:00
852,21465270.204301075269,2018-08-01 00:00:00
852,21355197.803611738149,2018-09-01 00:00:00
858,10182218.084183673469,2018-07-01 00:00:00
858,9986331.897097625330,2018-08-01 00:00:00
858,10028252.018918918919,2018-09-01 00:00:00
861,16143876.412993039443,2018-07-01 00:00:00
861,17908655.527058823529,2018-08-01 00:00:00
861,20769169.397984886650,2018-09-01 00:00:00
863,2851802.707124010554,2018-07-01 00:00:00
863,2764032.031496062992,2018-08-01 00:00:00
863,2824404.025229357798,2018-09-01 00:00:00
866,8864637.748031496063,2018-07-01 00:00:00
866,8865601.380555555556,2018-08-01 00:00:00
866,8894559.699421965318,2018-09-01 00:00:00
870,8792035.681462140992,2018-07-01 00:00:00
870,8800211.077747989276,2018-08-01 00:00:00
870,8797850.072423398329,2018-09-01 00:00:00
871,2170790.850000000000,2018-07-01 00:00:00
871,1829625.342307692308,2018-08-01 00:00:00
875,3466942.609254498715,2018-07-01 00:00:00
875,3195361.058823529412,2018-08-01 00:00:00
875,2948437.490410958904,2018-09-01 00:00:00
885,1869755.407407407407,2018-07-01 00:00:00
885,1836120.444444444444,2018-08-01 00:00:00
885,1875949.711111111111,2018-09-01 00:00:00
913,8475435.240458015267,2018-07-01 00:00:00
913,9547795.615141955836,2018-08-01 00:00:00
913,13995247.368253968254,2018-09-01 00:00:00
925,294843.538860103627,2018-07-01 00:00:00
925,292540.897637795276,2018-08-01 00:00:00
925,291812.788888888889,2018-09-01 00:00:00
939,3989549.534883720930,2018-07-01 00:00:00
939,3993737.653061224490,2018-08-01 00:00:00
939,4067628.812734082397,2018-09-01 00:00:00
940,13319642.827586206897,2018-08-01 00:00:00
940,13386045.010752688172,2018-09-01 00:00:00
954,8415623.457627118644,2018-07-01 00:00:00
954,8140481.302250803859,2018-08-01 00:00:00
954,8279024.581818181818,2018-09-01 00:00:00
969,11185777.402272727273,2018-07-01 00:00:00
969,10383398.025641025641,2018-08-01 00:00:00
969,9763284.262376237624,2018-09-01 00:00:00
974,18284050.717277486911,2018-07-01 00:00:00
974,18734006.778082191781,2018-08-01 00:00:00
974,18629160.424581005587,2018-09-01 00:00:00
976,10027269.919908466819,2018-07-01 00:00:00
976,9864333.922500000000,2018-08-01 00:00:00
976,9930204.536643026005,2018-09-01 00:00:00
986,21591886.223557692308,2018-07-01 00:00:00
986,21318828.167500000000,2018-08-01 00:00:00
986,20015367.790502793296,2018-09-01 00:00:00
992,1549824.507692307692,2018-07-01 00:00:00
992,1546258.380821917808,2018-08-01 00:00:00
992,1528674.500000000000,2018-09-01 00:00:00
1009,20974278.953795379538,2018-07-01 00:00:00
1009,20934206.319783197832,2018-08-01 00:00:00
1009,20634449.244252873563,2018-09-01 00:00:00
1014,10046344.533505154639,2018-07-01 00:00:00
1014,9853403.205405405405,2018-08-01 00:00:00
1014,9779715.154241645244,2018-09-01 00:00:00
1023,12334747.643312101911,2018-08-01 00:00:00
1023,11848760.844155844156,2018-09-01 00:00:00
1026,16573033.962174940898,2018-07-01 00:00:00
1026,12304257.835475578406,2018-08-01 00:00:00
1026,12220504.387533875339,2018-09-01 00:00:00
1027,8145768.484126984127,2018-07-01 00:00:00
1027,8282390.979797979798,2018-08-01 00:00:00
1027,8452642.608150470219,2018-09-01 00:00:00
1031,12022176.278481012658,2018-07-01 00:00:00
1031,11891759.400560224090,2018-08-01 00:00:00
1031,12793599.940104166667,2018-09-01 00:00:00
1041,8677872.654353562005,2018-07-01 00:00:00
1041,8707980.753799392097,2018-08-01 00:00:00
1041,8719266.315625000000,2018-09-01 00:00:00
1052,14878723.848739495798,2018-07-01 00:00:00
1052,14681730.680365296804,2018-08-01 00:00:00
1052,14887999.213953488372,2018-09-01 00:00:00
1058,2881866.341853035144,2018-07-01 00:00:00
1058,2885315.806451612903,2018-08-01 00:00:00
1058,2883417.095384615385,2018-09-01 00:00:00
1059,8514183.958333333333,2018-07-01 00:00:00
1059,8973946.823529411765,2018-08-01 00:00:00
1059,8813759.243093922652,2018-09-01 00:00:00
1070,8102889.960992907801,2018-07-01 00:00:00
1070,11313571.678571428571,2018-08-01 00:00:00
1074,140290.578125000000,2018-07-01 00:00:00
1074,162894.967346938776,2018-08-01 00:00:00
1074,177111.588235294118,2018-09-01 00:00:00
1076,338039.424390243902,2018-07-01 00:00:00
1076,336530.718446601942,2018-08-01 00:00:00
1076,342818.523923444976,2018-09-01 00:00:00
1087,1861842.610978520286,2018-07-01 00:00:00
1087,1868122.483460559796,2018-08-01 00:00:00
1087,1979854.380102040816,2018-09-01 00:00:00
1115,710948.757180156658,2018-07-01 00:00:00
1115,711273.486559139785,2018-08-01 00:00:00
1115,706204.120418848168,2018-09-01 00:00:00
1117,335215.331797235023,2018-07-01 00:00:00
1117,327904.351351351351,2018-08-01 00:00:00
1117,326480.347578347578,2018-09-01 00:00:00
1152,25545874.705035971223,2018-07-01 00:00:00
1152,26186694.433212996390,2018-08-01 00:00:00
1152,26149144.451851851852,2018-09-01 00:00:00
1164,13122327.801498127341,2018-07-01 00:00:00
1164,12103197.400552486188,2018-08-01 00:00:00
1164,12074415.344117647059,2018-09-01 00:00:00
1165,19498178.964157706093,2018-07-01 00:00:00
1165,19770387.478723404255,2018-08-01 00:00:00
1165,20316954.756906077348,2018-09-01 00:00:00
1167,489166.732095490716,2018-07-01 00:00:00
1167,423292.899441340782,2018-08-01 00:00:00
1167,481558.290960451977,2018-09-01 00:00:00
1181,13643911.624113475177,2018-07-01 00:00:00
1181,12952978.937500000000,2018-08-01 00:00:00
1196,14077859.072351421189,2018-07-01 00:00:00
1196,13237420.209677419355,2018-08-01 00:00:00
1196,13688987.434065934066,2018-09-01 00:00:00
1203,1449760.586563307494,2018-07-01 00:00:00
1203,1448900.766129032258,2018-08-01 00:00:00
1203,1466788.821917808219,2018-09-01 00:00:00
1214,18663985.037878787879,2018-07-01 00:00:00
1214,18014102.655263157895,2018-08-01 00:00:00
1214,18077100.991712707182,2018-09-01 00:00:00
1220,7090003.390625000000,2018-07-01 00:00:00
1220,7141389.198391420912,2018-08-01 00:00:00
1220,6936812.983098591549,2018-09-01 00:00:00
1224,16432591.774936061381,2018-07-01 00:00:00
1224,18257818.506265664160,2018-08-01 00:00:00
1224,19564427.265463917526,2018-09-01 00:00:00
1229,5740588.857512953368,2018-07-01 00:00:00
1229,5881001.592493297587,2018-08-01 00:00:00
1229,2892814.985994397759,2018-09-01 00:00:00
1233,17502952.466666666667,2018-07-01 00:00:00
1233,15748885.021739130435,2018-08-01 00:00:00
1234,12015031.704545454545,2018-08-01 00:00:00
1234,11711878.454545454545,2018-09-01 00:00:00
1235,7089110.017278617711,2018-07-01 00:00:00
1235,7105173.312785388128,2018-08-01 00:00:00
1235,7104843.867713004484,2018-09-01 00:00:00
1240,8338956.601562500000,2018-07-01 00:00:00
1240,11421432.931330472103,2018-08-01 00:00:00
1240,13771392.566037735849,2018-09-01 00:00:00
1249,118034.454285714286,2018-07-01 00:00:00
1249,120444.675438596491,2018-08-01 00:00:00
1249,119934.684365781711,2018-09-01 00:00:00
1251,74832.318352059925,2018-07-01 00:00:00
1251,68387.298165137615,2018-08-01 00:00:00
1251,74179.751196172249,2018-09-01 00:00:00
1254,23383644.167857142857,2018-07-01 00:00:00
1254,23300649.763440860215,2018-08-01 00:00:00
1254,23510172.722222222222,2018-09-01 00:00:00
1268,402018.310588235294,2018-07-01 00:00:00
1268,404879.069284064665,2018-08-01 00:00:00
1268,401124.965936739659,2018-09-01 00:00:00
1272,3595154.625000000000,2018-07-01 00:00:00
1272,3589718.128526645768,2018-08-01 00:00:00
1272,3572972.435897435897,2018-09-01 00:00:00
1273,2061841.000000000000,2018-07-01 00:00:00
1273,1942379.150000000000,2018-08-01 00:00:00
1273,1111003.750000000000,2018-09-01 00:00:00
1278,3389741.932795698925,2018-07-01 00:00:00
1278,3511478.894594594595,2018-08-01 00:00:00
1278,3471969.369444444444,2018-09-01 00:00:00
1290,8929453.746153846154,2018-07-01 00:00:00
1290,8912591.586387434555,2018-08-01 00:00:00
1301,3926215.801061007958,2018-07-01 00:00:00
1301,3730087.757412398922,2018-08-01 00:00:00
1301,3646035.917682926829,2018-09-01 00:00:00
3678,6163955.818181818182,2018-07-01 00:00:00
3681,13514469.083783783784,2018-07-01 00:00:00
3681,13517275.956852791878,2018-08-01 00:00:00
3681,13342384.273182957393,2018-09-01 00:00:00
5055,10190303.791479820628,2018-07-01 00:00:00
5055,9911608.966960352423,2018-08-01 00:00:00
5055,9997829.468325791855,2018-09-01 00:00:00
5056,3686159.433566433566,2018-07-01 00:00:00
5056,3872541.505649717514,2018-08-01 00:00:00
5056,4150195.589820359281,2018-09-01 00:00:00
5057,17897922.279569892473,2018-07-01 00:00:00
5057,21482687.827338129496,2018-08-01 00:00:00
5057,20275142.970370370370,2018-09-01 00:00:00
5199,5857628.160000000000,2018-07-01 00:00:00
5199,12855259.038461538462,2018-08-01 00:00:00
5199,11880170.304347826087,2018-09-01 00:00:00
5201,4897370.328947368421,2018-07-01 00:00:00
5201,4742633.460784313725,2018-08-01 00:00:00
5201,4767471.149253731343,2018-09-01 00:00:00
5207,2885573.350561797753,2018-07-01 00:00:00
5207,2873909.913439635535,2018-08-01 00:00:00
5207,2917800.765625000000,2018-09-01 00:00:00
5211,7396242.990267639903,2018-07-01 00:00:00
5211,7039407.922222222222,2018-08-01 00:00:00
5211,7079084.956521739130,2018-09-01 00:00:00
5212,17554324.012919896641,2018-07-01 00:00:00
5212,15464949.482573726542,2018-08-01 00:00:00
5212,17337185.849726775956,2018-09-01 00:00:00
5216,7042658.392361111111,2018-09-01 00:00:00
5229,13010576.778985507246,2018-07-01 00:00:00
5229,12282860.988636363636,2018-08-01 00:00:00
5229,13062930.118577075099,2018-09-01 00:00:00
5235,2034293.086350974930,2018-07-01 00:00:00
5235,2113862.892265193370,2018-08-01 00:00:00
5235,2077527.525000000000,2018-09-01 00:00:00
5254,27716052.000000000000,2018-07-01 00:00:00
5254,11807838.769230769231,2018-08-01 00:00:00
5254,12547103.000000000000,2018-09-01 00:00:00
5267,19248482.693215339233,2018-08-01 00:00:00
5267,19563572.154963680387,2018-09-01 00:00:00
5274,16917962.410891089109,2018-07-01 00:00:00
5274,18603547.978436657682,2018-08-01 00:00:00
5274,16123329.108695652174,2018-09-01 00:00:00
5281,23665223.832020997375,2018-07-01 00:00:00
5281,24183657.953168044077,2018-08-01 00:00:00
5281,22804283.164804469274,2018-09-01 00:00:00
5285,8764189.827956989247,2018-07-01 00:00:00
5285,8721008.189701897019,2018-08-01 00:00:00
5285,12428158.185185185185,2018-09-01 00:00:00
5288,2936703.405063291139,2018-07-01 00:00:00
5288,2917062.433035714286,2018-08-01 00:00:00
5288,2556705.578616352201,2018-09-01 00:00:00
5289,14385763.714285714286,2018-07-01 00:00:00
5289,13429730.884615384615,2018-09-01 00:00:00
5291,6448398.082926829268,2018-07-01 00:00:00
5291,7761540.551630434783,2018-08-01 00:00:00
5291,6518592.055718475073,2018-09-01 00:00:00
5293,22946619.599009900990,2018-07-01 00:00:00
5293,23060805.465853658537,2018-08-01 00:00:00
5293,23448144.888613861386,2018-09-01 00:00:00
5299,1752719.033112582781,2018-07-01 00:00:00
5299,1740683.799352750809,2018-08-01 00:00:00
5299,1692097.667796610169,2018-09-01 00:00:00
5300,8764396.584615384615,2018-08-01 00:00:00
5300,8728631.703030303030,2018-09-01 00:00:00
5308,15476349.957845433255,2018-07-01 00:00:00
5308,15062061.431554524362,2018-08-01 00:00:00
5308,15002760.687804878049,2018-09-01 00:00:00
5310,2796321.917322834646,2018-07-01 00:00:00
5310,2826590.428571428571,2018-08-01 00:00:00
5310,3080085.452282157676,2018-09-01 00:00:00
5313,14139482.474074074074,2018-07-01 00:00:00
5313,14278005.431266846361,2018-08-01 00:00:00
5313,14324349.229591836735,2018-09-01 00:00:00
5321,8014184.711688311688,2018-07-01 00:00:00
5321,8732616.224000000000,2018-08-01 00:00:00
5321,8732393.791946308725,2018-09-01 00:00:00
5326,12379329.035842293907,2018-07-01 00:00:00
5326,12228251.643884892086,2018-08-01 00:00:00
5326,12330396.029520295203,2018-09-01 00:00:00
5327,2326565.265463917526,2018-07-01 00:00:00
5327,2304351.241758241758,2018-08-01 00:00:00
5327,2255410.123209169054,2018-09-01 00:00:00
5332,12735700.980392156863,2018-07-01 00:00:00
5332,12361374.958333333333,2018-08-01 00:00:00
5332,12396493.011560693642,2018-09-01 00:00:00
5342,15445045.585241730280,2018-07-01 00:00:00
5342,15325660.201530612245,2018-08-01 00:00:00
5342,14797824.561357702350,2018-09-01 00:00:00
5347,8825162.928374655647,2018-07-01 00:00:00
5347,8891851.390313390313,2018-08-01 00:00:00
5347,8869424.597222222222,2018-09-01 00:00:00
5353,4926692.000000000000,2018-07-01 00:00:00
5353,4927021.502688172043,2018-08-01 00:00:00
5353,4991783.543909348442,2018-09-01 00:00:00
5354,14545847.744274809160,2018-07-01 00:00:00
5354,12955475.203846153846,2018-08-01 00:00:00
5354,13607512.152000000000,2018-09-01 00:00:00
5357,3651297.527343750000,2018-07-01 00:00:00
5357,3654328.753472222222,2018-08-01 00:00:00
5357,3647587.425373134328,2018-09-01 00:00:00
5359,7996700.674057649667,2018-07-01 00:00:00
5359,8724531.953917050691,2018-08-01 00:00:00
5359,8566458.932773109244,2018-09-01 00:00:00
5370,14134874.741721854305,2018-07-01 00:00:00
5370,13791294.226804123711,2018-08-01 00:00:00
5370,14152832.506211180124,2018-09-01 00:00:00
5374,19927488.765667574932,2018-07-01 00:00:00
5374,20473492.474114441417,2018-08-01 00:00:00
5374,20101882.003322259136,2018-09-01 00:00:00
5381,12825017.991124260355,2018-07-01 00:00:00
5381,12738944.951977401130,2018-08-01 00:00:00
5381,13513054.651428571429,2018-09-01 00:00:00
5388,8620743.342500000000,2018-07-01 00:00:00
5388,8819857.800925925926,2018-08-01 00:00:00
5388,8752710.547344110855,2018-09-01 00:00:00
5390,12317034.292191435768,2018-07-01 00:00:00
5390,11999521.072727272727,2018-08-01 00:00:00
5390,12259549.543478260870,2018-09-01 00:00:00
5394,12184591.317460317460,2018-07-01 00:00:00
5394,12363820.961643835616,2018-08-01 00:00:00
5394,12102493.364942528736,2018-09-01 00:00:00
5397,14353628.164893617021,2018-07-01 00:00:00
5397,13962695.251552795031,2018-08-01 00:00:00
5397,13786758.383386581470,2018-09-01 00:00:00
5404,10330591.036175710594,2018-07-01 00:00:00
5404,10168340.860589812332,2018-08-01 00:00:00
5404,10039163.396121883657,2018-09-01 00:00:00
5407,7097806.899484536082,2018-07-01 00:00:00
5407,6960453.009259259259,2018-08-01 00:00:00
5407,6841683.380281690141,2018-09-01 00:00:00
5431,7146884.948051948052,2018-07-01 00:00:00
5431,7138063.801089918256,2018-08-01 00:00:00
5431,7122677.141666666667,2018-09-01 00:00:00
5432,12947440.496183206107,2018-09-01 00:00:00
5436,8461172.872395833333,2018-07-01 00:00:00
5436,8768584.794037940379,2018-08-01 00:00:00
5436,8750476.469101123596,2018-09-01 00:00:00
5440,8898472.471938775510,2018-07-01 00:00:00
5440,8877481.109725685786,2018-08-01 00:00:00
5440,8871414.335064935065,2018-09-01 00:00:00
5441,612566.039267015707,2018-07-01 00:00:00
5441,608500.492924528302,2018-08-01 00:00:00
5441,612872.872941176471,2018-09-01 00:00:00
5467,21131849.235751295337,2018-07-01 00:00:00
5467,21857300.355614973262,2018-08-01 00:00:00
5467,22022225.421818181818,2018-09-01 00:00:00
5471,13919893.751295336788,2018-07-01 00:00:00
5471,14305105.634517766497,2018-08-01 00:00:00
5471,13243582.245098039216,2018-09-01 00:00:00
5499,20297540.005194805195,2018-07-01 00:00:00
5499,17932002.438172043011,2018-08-01 00:00:00
5499,22896939.883008356546,2018-09-01 00:00:00
5505,10351223.151515151515,2018-09-01 00:00:00
5518,8868037.866348448687,2018-07-01 00:00:00
5518,8812269.179144385027,2018-08-01 00:00:00
5518,8840899.265853658537,2018-09-01 00:00:00
5519,16894516.726256983240,2018-07-01 00:00:00
5519,17925365.676384839650,2018-08-01 00:00:00
5519,17366814.863492063492,2018-09-01 00:00:00
5521,10230425.354591836735,2018-07-01 00:00:00
5521,10235231.095717884131,2018-08-01 00:00:00
5521,9948496.535897435897,2018-09-01 00:00:00
5542,1071158.620779220779,2018-07-01 00:00:00
5542,1067200.214673913043,2018-08-01 00:00:00
5542,1066276.008955223881,2018-09-01 00:00:00
5543,18112488.017045454545,2018-07-01 00:00:00
5543,17857135.336700336700,2018-08-01 00:00:00
5543,17976601.086350974930,2018-09-01 00:00:00
5549,5959184.343115124153,2018-07-01 00:00:00
